raceId,driverId,stop,lap,time,duration,milliseconds,totalStops
906,"8","2","39","15:01:06","24.221","24221","2"
907,"8","2","44","14:58:20","21.618","21618","2"
909,"8","2","34","14:52:22","19.867","19867","3"
910,"8","2","41","15:13:31","22.154","22154","2"
911,"8","2","21","14:44:58","22.819","22819","2"
913,"8","2","25","20:52:18","29.164","29164","3"
914,"8","2","11","15:48:20","25.191","25191","5"
916,"8","2","42","15:20:41","23.872","23872","3"
917,"8","2","35","14:48:30","27.934","27934","2"
918,"8","2","26","17:51:27","22.206","22206","2"
926,"8","2","40","17:08:30","22.405","22405","2"
927,"8","2","14","15:30:53","24.744","24744","3"
928,"8","2","34","15:03:09","22.453","22453","2"
929,"8","2","40","19:10:55","24.547","24547","2"
930,"8","2","41","15:07:35","21.789","21789","2"
932,"8","2","40","14:56:15","24.578","24578","2"
934,"8","2","38","14:09:28","30.397","30397","3"
936,"8","2","43","15:10:21","22.270","22270","5"
937,"8","2","21","14:48:53","23.143","23143","2"
939,"8","2","37","21:17:42","30.689","30689","2"
940,"8","2","28","14:50:45","22.584","22584","2"
942,"8","2","20","14:45:11","34.548","34548","2"
944,"8","2","46","15:02:43","25.308","25308","2"
945,"8","2","32","18:01:20","25.613","25613","2"
948,"8","2","18","16:37:00","18:09.365","1089365","2"
949,"8","2","29","18:51:43","25.222","25222","3"
950,"8","2","14","14:31:08","23.296","23296","3"
952,"8","2","35","14:58:25","22.169","22169","2"
954,"8","2","33","14:47:15","23.263","23263","2"
956,"8","2","28","14:38:20","21.206","21206","3"
957,"8","2","16","13:36:00","30.462","30462","2"
958,"8","2","50","15:15:47","21.857","21857","2"
959,"8","2","32","14:47:02","19.142","19142","3"
960,"8","2","5","14:15:56","23.061","23061","4"
961,"8","2","34","14:53:31","24.279","24279","2"
962,"8","2","17","20:37:28","29.041","29041","4"
963,"8","2","32","15:59:55","24.412","24412","3"
964,"8","2","26","14:47:00","22.762","22762","2"
965,"8","2","24","14:45:43","23.845","23845","3"
966,"8","2","45","14:07:53","22.974","22974","2"
968,"8","2","25","17:48:31","22.087","22087","2"
970,"8","2","5","14:15:18","17.877","17877","4"
971,"8","2","37","19:06:10","25.856","25856","2"
975,"8","2","41","14:59:29","23.760","23760","2"
976,"8","2","17","17:39:22","15.049","15049","4"
978,"8","2","49","14:24:46","29.057","29057","2"
980,"8","2","17","14:35:29","30.373","30373","3"
987,"8","2","2","14:07:05","18.027","18027","4"
992,"8","2","40","17:31:21","21.149","21149","2"
998,"8","2","33","15:05:39","28.985","28985","2"
999,"8","2","53","16:24:19","19.988","19988","2"
1000,"8","2","38","16:06:22","21.829","21829","2"
1001,"8","2","7","15:30:50","35.451","35451","2"
1011,"8","2","33","19:08:04","25.621","25621","2"
1014,"8","2","45","16:17:38","22.549","22549","2"
1016,"8","2","58","15:28:58","24.666","24666","2"
1020,"8","2","26","16:02:15","22.307","22307","4"
1022,"8","2","2","15:19:12","25.005","25005","3"
1023,"8","2","26","15:51:50","24.568","24568","2"
1025,"8","2","27","15:02:26","36.512","36512","2"
1026,"8","2","36","15:12:16","23.164","23164","2"
1027,"8","2","52","14:26:04","22.963","22963","2"
1028,"8","2","40","14:22:07","24.686","24686","2"
1029,"8","2","47","15:11:48","23.841","23841","2"
1031,"8","2","51","16:15:48","21.569","21569","2"
1033,"8","2","33","16:00:45","27.128","27128","2"
1034,"8","2","47","15:35:09","44.085","44085","2"
1036,"8","2","44","16:16:43","22.197","22197","2"
1039,"8","2","7","15:28:51","17.594","17594","6"
1038,"8","2","26","15:54:55","25:20.985","1520985","2"
1041,"8","2","44","15:23:17","33.016","33016","2"
1044,"8","2","30","14:09:48","31.356","31356","3"
1045,"8","2","17","19:08:14","32.278","32278","3"
1046,"8","2","54","21:09:49","24.401","24401","3"
1052,"8","2","29","18:57:06","24.046","24046","2"
1053,"8","2","32","15:58:16","24:52.612","1492612","3"
1057,"8","2","47","17:34:05","15.064","15064","3"
1061,"8","2","18","16:09:59","28.110","28110","2"
1062,"8","2","3","15:34:41","35.451","35451","4"
1066,"8","2","47","16:23:59","30.131","30131","2"
1069,"8","2","31","14:57:43","24.090","24090","2"
1071,"8","2","8","14:15:15","18.763","18763","4"
1051,"8","2","30","17:49:40","25.633","25633","2"
1072,"8","2","15","21:22:24","18:19.282","1099282","3"
901,"20","2","31","17:00:00","24.728","24728","3"
902,"20","2","34","19:02:35","26.186","26186","2"
903,"20","2","34","16:03:40","22.246","22246","2"
904,"20","2","33","14:55:18","21.599","21599","3"
906,"20","2","36","14:56:46","23.340","23340","2"
907,"20","2","28","14:39:56","29.844","29844","2"
908,"20","2","33","14:59:34","28.787","28787","2"
909,"20","2","34","14:51:49","19.061","19061","3"
910,"20","2","33","15:01:35","21.608","21608","2"
911,"20","2","22","14:46:57","22.731","22731","3"
913,"20","2","25","20:52:01","28.733","28733","2"
914,"20","2","12","15:50:13","23.764","23764","3"
916,"20","2","2","14:08:25","23.909","23909","4"
917,"20","2","24","14:34:28","23.195","23195","3"
918,"20","2","46","18:27:33","21.611","21611","2"
927,"20","2","37","16:11:15","25.092","25092","2"
928,"20","2","30","14:56:09","22.444","22444","2"
929,"20","2","32","18:57:31","24.449","24449","3"
930,"20","2","40","15:05:38","21.836","21836","2"
932,"20","2","35","14:50:00","23.945","23945","2"
934,"20","2","43","14:18:01","29.676","29676","2"
936,"20","2","43","15:10:02","22.028","22028","4"
939,"20","2","37","21:17:26","29.273","29273","2"
940,"20","2","30","14:53:49","23.130","23130","2"
942,"20","2","27","14:56:46","25.576","25576","3"
943,"20","2","35","13:53:28","22.156","22156","2"
944,"20","2","32","14:44:26","23.474","23474","3"
945,"20","2","39","18:14:14","21.628","21628","2"
948,"20","2","18","16:36:56","18:09.312","1089312","3"
950,"20","2","17","14:36:07","22.276","22276","3"
952,"20","2","29","14:49:18","22.617","22617","3"
953,"20","2","31","14:54:36","25.561","25561","2"
954,"20","2","37","14:51:55","22.361","22361","2"
957,"20","2","15","13:34:24","29.163","29163","2"
958,"20","2","41","15:02:46","21.535","21535","2"
959,"20","2","31","14:45:38","19.472","19472","3"
960,"20","2","9","14:24:44","16:38.511","998511","3"
961,"20","2","33","14:52:00","25.033","25033","2"
962,"20","2","24","20:51:16","28.924","28924","3"
964,"20","2","34","14:59:47","22.887","22887","2"
965,"20","2","29","14:54:23","23.812","23812","3"
967,"20","2","20","14:48:05","33:30.637","2010637","3"
968,"20","2","37","18:09:47","21.872","21872","2"
970,"20","2","4","14:12:35","17.354","17354","5"
971,"20","2","33","18:59:27","24.314","24314","2"
973,"20","2","37","14:57:53","22.307","22307","2"
975,"20","2","49","15:09:44","23.345","23345","2"
976,"20","2","17","17:39:18","15.174","15174","4"
978,"20","2","50","14:27:09","35.204","35204","2"
980,"20","2","30","14:59:18","25.650","25650","2"
985,"20","2","38","15:07:41","23.620","23620","2"
986,"20","2","32","13:48:10","22.379","22379","2"
987,"20","2","2","14:07:01","17.817","17817","4"
992,"20","2","40","17:30:26","20.823","20823","2"
993,"20","2","41","16:14:52","24.273","24273","2"
996,"20","2","40","17:22:38","31.029","31029","2"
998,"20","2","33","15:05:15","28.174","28174","2"
1001,"20","2","22","15:57:33","22.253","22253","2"
1002,"20","2","29","15:56:58","24.301","24301","2"
1007,"20","2","47","14:18:25","21.777","21777","2"
1008,"20","2","53","16:19:07","22.683","22683","2"
1011,"20","2","35","19:10:26","24.212","24212","3"
1012,"20","2","35","15:11:41","22.316","22316","2"
1014,"20","2","40","16:08:48","21.643","21643","2"
1017,"20","2","51","16:35:13","30.468","30468","2"
1018,"20","2","50","16:11:04","22.251","22251","2"
1019,"20","2","38","15:14:24","38.468","38468","2"
1020,"20","2","23","15:57:40","20.768","20768","5"
1022,"20","2","33","16:17:35","22.786","22786","2"
1023,"20","2","12","15:31:23","31.851","31851","3"
1026,"20","2","31","15:02:42","23.213","23213","2"
1029,"20","2","49","15:13:22","23.138","23138","2"
1030,"20","2","38","18:19:36","21.858","21858","2"
1031,"20","2","51","16:15:55","22.738","22738","3"
1033,"20","2","29","15:54:50","21.880","21880","2"
1035,"20","2","33","15:04:55","28.352","28352","2"
1039,"20","2","7","15:28:52","17.516","17516","6"
1041,"20","2","41","15:18:18","24.366","24366","2"
1043,"20","2","51","14:22:57","29.934","29934","2"
1044,"20","2","33","14:13:43","25.401","25401","2"
1045,"20","2","20","19:13:19","24.774","24774","3"
1046,"20","2","54","21:09:21","28.080","28080","3"
1053,"20","2","20","15:39:11","31.184","31184","5"
1054,"20","2","3","15:08:48","21.750","21750","3"
1055,"20","2","38","15:59:08","21.973","21973","2"
1057,"20","2","47","17:33:42","14.945","14945","3"
1060,"20","2","49","16:02:39","20.841","20841","2"
1061,"20","2","18","16:10:08","28.145","28145","2"
1062,"20","2","3","15:34:31","40.882","40882","3"
1064,"20","2","44","16:00:37","18.681","18681","2"
1065,"20","2","26","15:42:41","25.927","25927","2"
1066,"20","2","50","16:30:10","32.128","32128","2"
1067,"20","2","37","16:03:36","23.514","23514","2"
1069,"20","2","38","15:09:49","23.849","23849","2"
1071,"20","2","8","14:14:57","17.896","17896","4"
1072,"20","2","15","21:22:20","18:18.749","1098749","2"
900,"815","3","32","18:02:29","22.526","22526","3"
901,"826","3","34","17:06:44","25.289","25289","3"
901,"8","3","34","17:07:07","24.246","24246","3"
901,"828","3","38","17:15:01","26.030","26030","3"
901,"18","3","39","17:15:13","25.028","25028","3"
901,"825","3","39","17:15:37","24.415","24415","3"
901,"817","3","40","17:16:28","1:49.329","109329","5"
901,"154","3","40","17:17:34","25.735","25735","3"
901,"4","3","42","17:20:04","24.641","24641","3"
901,"820","3","41","17:20:31","27.828","27828","3"
901,"13","3","42","17:20:35","24.526","24526","3"
901,"822","3","44","17:24:12","24.498","24498","3"
901,"20","3","49","17:32:08","25.186","25186","3"
901,"3","3","50","17:33:47","24.654","24654","3"
901,"1","3","51","17:35:18","24.484","24484","3"
902,"824","3","18","18:37:15","18.989","18989","5"
902,"154","3","37","19:08:17","25.693","25693","3"
902,"13","3","38","19:09:23","24.575","24575","3"
902,"825","3","38","19:09:48","25.572","25572","3"
902,"826","3","39","19:11:36","25.345","25345","3"
902,"822","3","40","19:12:44","25.980","25980","3"
902,"813","3","40","19:13:51","34.249","34249","4"
902,"820","3","40","19:14:34","25.981","25981","3"
902,"4","3","41","19:14:50","24.493","24493","3"
902,"8","3","41","19:15:09","24.453","24453","3"
903,"821","3","40","16:15:29","22.734","22734","3"
903,"155","3","40","16:15:53","24.722","24722","3"
903,"828","3","42","16:20:02","23.969","23969","3"
903,"820","3","48","16:30:26","23.886","23886","3"
904,"820","3","42","15:10:46","23.586","23586","3"
904,"13","3","46","15:15:37","22.304","22304","3"
904,"20","3","52","15:24:24","21.608","21608","3"
904,"821","3","52","15:25:31","23.025","23025","3"
904,"4","3","53","15:25:53","21.664","21664","3"
904,"826","3","53","15:26:38","22.984","22984","3"
905,"820","3","66","15:40:58","26.137","26137","3"
905,"8","3","73","15:47:37","31.896","31896","3"
906,"821","3","32","14:52:08","24.403","24403","3"
907,"821","3","45","15:01:17","22.530","22530","3"
908,"820","3","29","14:56:02","29.737","29737","3"
909,"828","3","41","15:03:48","20.423","20423","3"
909,"20","3","45","15:07:09","18.879","18879","3"
909,"817","3","46","15:08:49","18.868","18868","3"
909,"16","3","47","15:10:49","20.424","20424","3"
909,"820","3","47","15:11:56","20.632","20632","3"
909,"155","3","48","15:13:19","20.358","20358","3"
909,"818","3","49","15:13:46","20.431","20431","3"
909,"1","3","50","15:13:58","19.868","19868","3"
909,"821","3","50","15:15:08","19.779","19779","3"
909,"815","3","52","15:17:42","19.932","19932","3"
909,"825","3","53","15:18:59","19.427","19427","3"
909,"8","3","53","15:19:04","19.740","19740","3"
909,"4","3","55","15:21:01","19.308","19308","3"
909,"18","3","61","15:29:41","19.221","19221","3"
910,"18","3","37","15:07:38","22.211","22211","3"
910,"824","3","42","15:15:42","24.226","24226","3"
910,"813","3","43","15:16:53","21.818","21818","3"
910,"13","3","45","15:19:26","22.278","22278","3"
910,"817","3","54","15:32:30","22.273","22273","3"
910,"3","3","56","15:35:44","22.001","22001","3"
910,"822","3","59","15:40:29","22.589","22589","3"
911,"154","3","27","14:57:40","24.569","24569","3"
911,"1","3","31","15:05:18","24.757","24757","3"
911,"3","3","34","15:09:54","23.392","23392","3"
911,"20","3","34","15:10:16","23.190","23190","3"
911,"16","3","34","15:10:53","23.732","23732","3"
911,"13","3","35","15:12:42","23.224","23224","3"
912,"821","3","49","15:19:29","26.849","26849","3"
913,"154","3","30","21:02:56","29.761","29761","3"
913,"813","3","30","21:03:14","29.363","29363","4"
913,"815","3","30","21:03:37","35.289","35289","4"
913,"4","3","31","21:04:03","28.991","28991","3"
913,"8","3","31","21:04:42","30.194","30194","3"
913,"807","3","31","21:05:18","30.415","30415","3"
913,"16","3","31","21:06:15","30.672","30672","3"
913,"820","3","41","21:28:56","29.877","29877","3"
913,"826","3","43","21:32:14","31.092","31092","3"
913,"818","3","44","21:34:02","30.111","30111","3"
913,"824","3","45","21:36:16","29.752","29752","3"
913,"825","3","46","21:37:54","28.706","28706","3"
913,"1","3","52","21:48:32","29.284","29284","3"
914,"825","3","15","15:56:34","33.215","33215","5"
914,"818","3","19","16:04:37","24.353","24353","3"
914,"154","3","21","16:08:25","23.656","23656","5"
914,"16","3","22","16:10:19","24.407","24407","4"
914,"813","3","22","16:10:28","24.184","24184","4"
914,"8","3","23","16:12:06","32.466","32466","5"
914,"826","3","23","16:12:08","24.222","24222","4"
914,"820","3","23","16:12:57","25.278","25278","3"
914,"824","3","24","16:14:29","24.910","24910","3"
914,"815","3","25","16:16:02","24.622","24622","4"
914,"828","3","25","16:16:32","25.977","25977","4"
914,"807","3","26","16:17:49","23.873","23873","4"
914,"155","3","26","16:18:42","25.635","25635","5"
914,"20","3","29","16:22:58","23.443","23443","3"
914,"18","3","31","16:26:40","28.547","28547","4"
914,"3","3","33","16:30:17","24.862","24862","3"
914,"821","3","34","16:33:51","26.943","26943","3"
914,"1","3","35","16:34:00","23.677","23677","3"
914,"817","3","36","16:36:14","25.607","25607","3"
914,"13","3","37","16:39:03","24.930","24930","3"
914,"822","3","38","16:40:55","25.052","25052","3"
916,"20","3","26","14:52:33","23.799","23799","4"
916,"821","3","40","15:17:42","24.726","24726","3"
916,"826","3","51","15:36:52","26.541","26541","3"
916,"8","3","52","15:38:29","24.226","24226","3"
917,"822","3","42","14:57:48","26.463","26463","3"
917,"813","3","45","15:01:47","23.090","23090","3"
917,"818","3","46","15:03:02","24.002","24002","3"
917,"825","3","47","15:03:59","24.131","24131","3"
917,"815","3","47","15:04:19","30.067","30067","3"
917,"20","3","48","15:05:05","22.746","22746","3"
917,"821","3","48","15:05:32","23.418","23418","3"
917,"3","3","50","15:06:59","23.240","23240","3"
917,"16","3","49","15:07:08","24.853","24853","3"
917,"13","3","50","15:07:25","26.918","26918","3"
917,"18","3","50","15:07:33","23.383","23383","3"
917,"1","3","51","15:08:16","22.874","22874","3"
917,"4","3","52","15:10:12","23.077","23077","3"
917,"826","3","59","15:19:23","24.726","24726","3"
917,"154","3","59","15:19:41","23.197","23197","3"
917,"807","3","60","15:20:21","23.411","23411","3"
918,"154","3","21","17:42:47","21.574","21574","3"
918,"16","3","37","18:12:07","22.227","22227","3"
918,"818","3","44","18:24:19","22.348","22348","3"
926,"828","3","43","17:14:28","22.353","22353","3"
927,"831","3","30","16:00:16","25.331","25331","4"
927,"813","3","33","16:05:48","24.276","24276","3"
927,"8","3","34","16:06:41","24.653","24653","3"
927,"817","3","34","16:07:16","25.393","25393","3"
927,"154","3","34","16:07:29","26.014","26014","3"
927,"18","3","35","16:09:16","25.846","25846","3"
927,"1","3","38","16:13:14","24.179","24179","3"
927,"13","3","38","16:13:54","26.971","26971","3"
927,"826","3","39","16:16:13","26.149","26149","3"
927,"822","3","40","16:17:30","25.002","25002","3"
927,"830","3","40","16:17:48","24.768","24768","3"
927,"3","3","41","16:18:40","24.336","24336","3"
927,"833","3","42","16:24:30","29.202","29202","3"
927,"807","3","44","16:25:34","35.351","35351","3"
928,"815","3","41","15:16:42","23.144","23144","3"
928,"813","3","48","15:29:49","17.912","17912","3"
929,"20","3","36","19:04:29","33.921","33921","3"
929,"828","3","37","19:07:13","26.042","26042","3"
929,"807","3","38","19:08:50","24.979","24979","3"
929,"813","3","41","19:13:31","1:47.394","107394","3"
929,"831","3","41","19:13:54","26.210","26210","3"
930,"813","3","43","15:12:01","22.575","22575","3"
930,"18","3","44","15:13:49","24.066","24066","3"
930,"13","3","47","15:17:04","22.257","22257","3"
930,"829","3","47","15:20:31","22.796","22796","3"
930,"807","3","49","15:21:24","22.545","22545","3"
930,"1","3","51","15:22:23","21.965","21965","3"
930,"833","3","49","15:24:15","24.200","24200","3"
931,"13","3","62","15:29:53","24.395","24395","3"
931,"828","3","69","15:40:15","25.234","25234","3"
933,"828","3","45","15:04:13","22.449","22449","3"
934,"4","3","37","14:08:45","32.593","32593","3"
934,"828","3","41","14:16:26","29.828","29828","4"
934,"8","3","47","14:26:56","30.178","30178","3"
936,"815","3","41","15:08:53","22.574","22574","5"
936,"813","3","41","15:08:57","24.972","24972","6"
936,"828","3","41","15:09:02","22.747","22747","5"
936,"154","3","42","15:10:37","23.972","23972","5"
936,"831","3","42","15:10:56","23.097","23097","5"
936,"833","3","41","15:11:07","23.207","23207","5"
936,"826","3","43","15:11:48","21.663","21663","5"
936,"4","3","43","15:12:11","23.162","23162","5"
936,"20","3","45","15:14:38","16.639","16639","4"
936,"832","3","44","15:14:39","16.660","16660","4"
936,"18","3","44","15:14:41","16.488","16488","4"
936,"8","3","45","15:14:43","16.979","16979","5"
936,"13","3","44","15:14:44","16.823","16823","5"
936,"3","3","45","15:14:48","16.623","16623","5"
936,"829","3","43","15:14:50","17.116","17116","5"
936,"1","3","45","15:14:53","18.249","18249","6"
936,"817","3","45","15:14:58","18.270","18270","5"
936,"822","3","45","15:15:16","16.427","16427","5"
936,"830","3","45","15:15:29","16.485","16485","5"
937,"822","3","21","14:49:04","23.489","23489","3"
937,"830","3","32","15:10:22","22.942","22942","3"
937,"4","3","32","15:11:10","23.191","23191","3"
937,"18","3","35","15:17:42","23.761","23761","3"
938,"830","3","33","14:53:32","24.938","24938","3"
939,"13","3","29","21:03:13","24.415","24415","3"
939,"828","3","36","21:16:40","29.398","29398","3"
939,"832","3","37","21:19:08","29.885","29885","3"
939,"18","3","41","21:28:16","37.822","37822","3"
939,"813","3","54","21:53:08","29.996","29996","3"
940,"826","3","34","15:01:48","23.381","23381","3"
940,"13","3","34","15:03:24","24.670","24670","3"
940,"815","3","36","15:05:03","24.267","24267","3"
940,"807","3","42","15:17:36","35.760","35760","3"
940,"829","3","42","15:17:36","35.760","35760","3"
942,"831","3","17","14:40:29","25.714","25714","5"
942,"4","3","26","14:56:18","25.405","25405","3"
942,"834","3","27","15:00:26","25.812","25812","3"
942,"20","3","43","15:30:04","24.158","24158","3"
942,"832","3","43","15:30:32","26.840","26840","3"
942,"813","3","43","15:30:33","25.054","25054","3"
942,"18","3","44","15:32:44","24.862","24862","3"
942,"817","3","50","15:44:54","24.495","24495","3"
943,"832","3","51","14:15:57","23.068","23068","3"
943,"828","3","51","14:16:29","23.292","23292","3"
943,"831","3","51","14:17:02","23.813","23813","3"
944,"20","3","47","15:03:48","23.861","23861","3"
944,"3","3","48","15:04:53","23.046","23046","3"
944,"1","3","49","15:06:11","22.936","22936","3"
944,"815","3","51","15:10:22","23.732","23732","3"
944,"18","3","51","15:10:27","23.402","23402","3"
944,"817","3","52","15:11:38","24.775","24775","3"
944,"4","3","52","15:11:48","23.810","23810","3"
944,"830","3","53","15:12:51","24.078","24078","3"
944,"828","3","53","15:13:28","25.102","25102","3"
944,"154","3","54","15:14:07","23.958","23958","3"
944,"13","3","55","15:15:12","23.401","23401","3"
945,"4","3","17","17:36:02","22.246","22246","4"
945,"822","3","29","17:57:10","29.592","29592","3"
945,"830","3","38","18:13:19","22.355","22355","3"
945,"831","3","44","18:24:25","22.086","22086","3"
948,"825","3","17","16:37:38","15:46.318","946318","3"
948,"828","3","27","17:10:16","16.936","16936","3"
948,"18","3","30","17:14:55","21.837","21837","3"
948,"832","3","31","17:16:00","22.392","22392","3"
948,"830","3","32","17:17:30","29.066","29066","3"
948,"836","3","32","17:18:12","23.895","23895","3"
948,"20","3","35","17:21:50","24.548","24548","3"
948,"817","3","42","17:32:47","21.981","21981","3"
949,"822","3","34","19:01:08","26.110","26110","3"
949,"807","3","35","19:03:05","24.734","24734","4"
949,"8","3","37","19:04:55","25.257","25257","3"
949,"815","3","37","19:06:37","24.517","24517","3"
949,"825","3","38","19:07:57","24.341","24341","3"
949,"3","3","39","19:07:59","25.761","25761","3"
949,"154","3","40","19:10:37","30.063","30063","3"
949,"1","3","41","19:11:34","24.524","24524","3"
949,"838","3","41","19:12:46","25.316","25316","3"
949,"836","3","41","19:13:02","25.419","25419","3"
949,"817","3","42","19:13:48","24.879","24879","3"
949,"826","3","44","19:17:31","24.224","24224","3"
949,"837","3","44","19:18:30","25.517","25517","3"
949,"830","3","46","19:20:38","25.129","25129","3"
949,"831","3","47","19:23:12","25.660","25660","3"
950,"1","3","6","14:16:03","22.301","22301","5"
950,"807","3","26","14:52:18","29.570","29570","4"
950,"815","3","28","14:55:33","22.351","22351","3"
950,"822","3","30","14:58:55","22.747","22747","3"
950,"832","3","33","15:04:13","24.269","24269","3"
950,"154","3","33","15:04:55","23.342","23342","4"
950,"826","3","35","15:07:13","22.684","22684","3"
950,"20","3","35","15:07:15","22.350","22350","3"
950,"825","3","35","15:08:20","22.677","22677","3"
950,"817","3","37","15:10:56","22.426","22426","3"
950,"8","3","37","15:11:04","22.832","22832","3"
950,"835","3","38","15:13:56","24.099","24099","3"
950,"830","3","39","15:14:39","23.130","23130","3"
950,"831","3","40","15:17:07","25.357","25357","3"
950,"837","3","40","15:17:16","24.369","24369","3"
950,"821","3","43","15:21:59","23.070","23070","3"
950,"836","3","43","15:22:12","24.274","24274","3"
950,"18","3","44","15:23:28","22.510","22510","3"
952,"20","3","37","15:01:30","21.603","21603","3"
952,"154","3","37","15:02:52","34.832","34832","3"
952,"828","3","40","15:07:25","22.897","22897","3"
952,"13","3","41","15:08:28","21.831","21831","3"
952,"817","3","43","15:10:31","21.683","21683","4"
952,"826","3","51","15:23:51","22.769","22769","3"
952,"825","3","55","15:30:33","22.122","22122","3"
953,"826","3","7","14:17:32","27.698","27698","3"
953,"825","3","29","14:53:21","25.879","25879","4"
953,"837","3","47","15:21:24","26.292","26292","3"
953,"831","3","48","15:21:45","45.700","45700","3"
953,"822","3","49","15:22:23","24.673","24673","3"
953,"828","3","49","15:23:18","33.342","33342","3"
954,"154","3","46","15:05:13","32.114","32114","3"
956,"836","3","27","14:38:14","18.064","18064","4"
956,"18","3","28","14:38:27","18.307","18307","4"
956,"4","3","28","14:38:36","16.764","16764","4"
956,"815","3","28","14:38:37","16.544","16544","4"
956,"807","3","28","14:38:40","16.227","16227","5"
956,"3","3","29","14:40:18","18.220","18220","4"
956,"1","3","29","14:40:21","18.716","18716","4"
956,"830","3","29","14:40:22","18.455","18455","3"
956,"817","3","29","14:40:23","18.347","18347","4"
956,"8","3","29","14:40:26","18.455","18455","3"
956,"822","3","29","14:40:27","17.800","17800","4"
956,"154","3","29","14:40:32","19.554","19554","3"
956,"825","3","29","14:40:34","19.611","19611","4"
956,"13","3","29","14:40:35","19.015","19015","4"
956,"835","3","29","14:40:37","18.382","18382","4"
956,"828","3","29","14:40:41","19.041","19041","4"
956,"832","3","29","14:40:43","18.636","18636","3"
956,"821","3","29","14:40:44","18.308","18308","4"
956,"837","3","29","14:40:46","17.828","17828","4"
956,"831","3","43","14:58:35","22.707","22707","3"
957,"835","3","19","13:42:54","41.486","41486","3"
957,"13","3","38","14:13:29","29.346","29346","3"
957,"4","3","39","14:15:22","28.936","28936","3"
957,"825","3","40","14:17:42","28.450","28450","3"
958,"18","3","28","14:45:17","22.718","22718","3"
958,"828","3","62","15:35:34","23.308","23308","3"
959,"831","3","42","15:02:30","19.755","19755","3"
959,"815","3","43","15:02:46","19.379","19379","3"
959,"3","3","44","15:03:08","28.364","28364","3"
959,"807","3","44","15:03:45","19.907","19907","3"
959,"830","3","45","15:04:32","18.967","18967","3"
959,"817","3","46","15:05:49","18.979","18979","3"
959,"20","3","46","15:06:01","19.000","19000","3"
959,"835","3","45","15:06:33","19.725","19725","3"
959,"18","3","46","15:06:40","19.268","19268","3"
959,"1","3","47","15:06:57","18.475","18475","3"
959,"8","3","47","15:07:26","19.525","19525","3"
959,"836","3","46","15:07:36","19.658","19658","3"
959,"4","3","47","15:08:04","19.127","19127","3"
959,"826","3","49","15:11:20","19.264","19264","3"
959,"837","3","49","15:12:22","21.186","21186","3"
959,"832","3","51","15:13:57","19.547","19547","3"
960,"8","3","9","14:25:53","15:43.158","943158","4"
960,"830","3","16","14:55:40","23.231","23231","4"
960,"13","3","22","15:07:04","22.515","22515","3"
960,"821","3","22","15:07:18","23.561","23561","3"
960,"835","3","22","15:07:20","23.333","23333","4"
960,"807","3","23","15:08:55","24.015","24015","3"
960,"20","3","23","15:09:03","22.762","22762","3"
960,"822","3","23","15:09:06","22.318","22318","3"
960,"154","3","23","15:09:21","23.107","23107","3"
960,"831","3","23","15:09:23","30.238","30238","3"
960,"815","3","24","15:10:56","22.652","22652","3"
960,"839","3","24","15:11:25","24.208","24208","3"
960,"1","3","32","15:26:06","22.432","22432","3"
960,"826","3","35","15:32:37","23.363","23363","3"
961,"831","3","5","14:26:32","36.594","36594","3"
961,"4","3","49","15:16:39","24.082","24082","3"
962,"828","3","25","20:53:46","29.468","29468","4"
962,"830","3","27","20:56:59","28.948","28948","4"
962,"832","3","27","20:57:18","29.320","29320","4"
962,"18","3","27","20:57:36","29.025","29025","3"
962,"13","3","28","20:58:52","29.578","29578","4"
962,"822","3","30","21:03:12","28.545","28545","4"
962,"817","3","32","21:05:33","28.921","28921","4"
962,"3","3","33","21:07:19","28.970","28970","3"
962,"8","3","33","21:07:36","29.135","29135","4"
962,"1","3","34","21:09:30","28.421","28421","4"
962,"4","3","34","21:10:00","30.381","30381","3"
962,"835","3","34","21:11:01","28.804","28804","3"
962,"831","3","35","21:12:35","29.537","29537","3"
962,"839","3","34","21:12:43","30.614","30614","4"
962,"821","3","36","21:14:20","30.160","30160","3"
962,"836","3","36","21:14:53","30.471","30471","3"
962,"826","3","37","21:15:47","29.205","29205","3"
962,"825","3","38","21:17:53","29.754","29754","3"
962,"20","3","42","21:24:58","29.391","29391","3"
963,"13","3","31","15:59:30","23.778","23778","3"
963,"821","3","39","16:13:44","25.006","25006","3"
963,"8","3","40","16:13:46","24.809","24809","3"
963,"4","3","40","16:14:25","23.920","23920","3"
963,"807","3","40","16:14:32","25.192","25192","3"
963,"830","3","41","16:15:26","28.274","28274","3"
963,"826","3","40","16:15:33","24.718","24718","3"
963,"3","3","41","16:15:58","23.476","23476","3"
963,"836","3","41","16:18:14","25.201","25201","3"
965,"8","3","38","15:11:09","25.384","25384","3"
965,"825","3","43","15:21:37","23.898","23898","3"
965,"839","3","44","15:24:27","24.665","24665","3"
965,"20","3","53","15:37:10","24.156","24156","3"
965,"13","3","54","15:39:55","23.464","23464","3"
967,"826","3","20","14:48:11","33:31.266","2011266","4"
967,"830","3","28","15:37:27","24:41.433","1481433","5"
967,"817","3","28","15:37:33","24:44.725","1484725","5"
967,"4","3","28","15:37:39","24:43.818","1483818","3"
967,"822","3","28","15:37:41","24:43.957","1483957","4"
967,"825","3","28","15:37:43","24:44.474","1484474","4"
967,"18","3","28","15:37:46","24:44.987","1484987","5"
